Rate: 50 Hz
      Fx,        Fy,        Fz,        Mx,        My,        Mz
       N,         N,         N,       N-m,       N-m,       N-m
-1.73065,  0.74866, 844.75000,  2.47192, -51.81250, -41.31445
-1.82794,  0.73691, 831.40625,  1.83820, -57.99609, -43.80859
-1.83276,  0.70349, 804.06250,  2.65894, -60.02930, -45.22656
-1.77148,  0.65677, 750.53125,  2.32849, -59.25586, -44.75000
-1.65710,  0.59467, 688.56250,  2.48975, -56.40625, -41.43945
-1.53052,  0.54660, 632.93750,  2.14636, -51.95508, -35.83398
-1.31915,  0.47565, 550.75000,  1.94202, -44.36328, -30.40820
-1.07233,  0.38115, 441.31250,  1.57086, -36.27930, -24.63281
-0.79077,  0.30022, 317.92188,  0.88071, -27.13574, -18.56250
-0.53021,  0.20778, 207.41406,  0.49690, -18.62988, -12.73633
-0.31779,  0.12319, 121.57031,  0.19935, -11.42041, -7.13062
-0.17893,  0.06828, 68.14844,  0.23621, -6.48462, -3.19861
-0.09583,  0.03360, 33.14258,  0.04089, -3.54016, -0.76361
-0.02438,  0.00667,  4.77026, -0.34694, -1.03864,  0.18857
-0.02164,  0.00503,  5.51563,  0.02130, -0.81204,  0.21562
-0.02004,  0.00260,  3.29663,  0.01873, -0.89166,  0.03187
-0.01486,  0.00964,  5.89258, -0.42459, -0.51752,  0.28128
-0.01175,  0.01219,  4.78711, -0.72888, -0.44272,  0.22021
-0.01550,  0.00811,  4.78345, -0.42618, -0.59116,  0.06364
-0.01436,  0.00672,  4.41650, -0.28098, -0.51572,  0.25067
-0.01072,  0.00747,  5.89526, -0.20542, -0.29195,  0.15365
-0.01136,  0.00919,  7.00171, -0.27620, -0.29089,  0.15507
-0.01540,  0.00518,  3.67712, -0.20762, -0.59064,  0.21978
-0.02389,  0.00672,  5.88501, -0.12532, -0.88593,  0.24890
-0.01391,  0.00760,  5.89258, -0.20176, -0.44081,  0.21651
-0.01844,  0.00252,  3.30017,  0.01699, -0.81680,  0.09344
-0.02214,  0.00643,  5.51831, -0.12674, -0.81189,  0.21790
-0.01829,  0.00441,  2.92932, -0.27769, -0.81647,  0.18811
-0.01887,  0.00448,  5.88940,  0.16851, -0.66226,  0.21517
-0.00891,  0.00540,  5.16040, -0.05957, -0.21832,  0.36320
-0.00938,  0.00721,  6.26709, -0.13052, -0.21735,  0.18458
-0.02034,  0.00671,  6.25757, -0.05234, -0.73782,  0.24668
-0.01458,  0.00462,  3.30688, -0.20654, -0.59113,  0.28256
-0.02373,  0.00577,  6.25220,  0.02413, -0.88568,  0.24627
-0.01202,  0.00860,  4.78882, -0.42889, -0.44331,  0.15710
-0.01669,  0.00630,  5.15332, -0.13021, -0.59003,  0.31036
-0.01958,  0.00678,  4.78125, -0.27728, -0.73785,  0.15720
-0.01451,  0.00574,  4.04834, -0.20638, -0.51627,  0.28200
-0.01432,  0.00645,  3.30554, -0.42984, -0.59088,  0.21931
-0.01145,  0.00916,  5.52710, -0.42915, -0.36879,  0.12494
-0.01568,  0.00828,  5.89038, -0.27588, -0.51520,  0.34320
-0.01457,  0.00554,  5.52563,  0.01915, -0.51575,  0.24416
-0.02074,  0.00491,  4.77832, -0.05187, -0.81335,  0.21723
-0.02195,  0.00480,  4.77588, -0.05181, -0.88812,  0.34154
-0.01417,  0.00474,  4.78687,  0.01660, -0.51627,  0.24494
-0.01274,  0.00523,  4.04907, -0.13406, -0.44240,  0.15578
-0.01885, -0.00005,  4.03857,  0.38863, -0.73895,  0.24912
-0.02267,  0.00767,  4.77222, -0.49585, -0.96213,  0.21978
-0.01534,  0.00706,  5.89233, -0.12772, -0.51520,  0.33904
-0.01654,  0.00590,  4.78467, -0.12961, -0.59015,  0.37297
-0.01503,  0.00737,  4.04419, -0.42905, -0.59033,  0.18855
-0.02230,  0.00703,  6.62451, -0.04850, -0.81171,  0.30836
-0.01558,  0.00678,  6.26245, -0.05237, -0.51498,  0.30542
-0.01110,  0.00499,  4.41992, -0.05875, -0.36789,  0.18388
-0.01605,  0.00439,  4.04614, -0.05843, -0.59055,  0.37187
-0.01387,  0.00339,  3.67773,  0.01420, -0.51663,  0.03100
-0.01890,  0.00783,  5.52075, -0.27695, -0.66370,  0.31325
-0.00640,  0.00899,  4.79321, -0.43164, -0.14634,  0.21933
-0.01918,  0.00597,  4.03833, -0.35100, -0.81479,  0.15717
-0.01739,  0.00564,  3.67090, -0.35280, -0.74033,  0.34497
-0.01812,  0.00713,  4.40918, -0.42705, -0.73907,  0.37628
-0.01858,  0.00662,  5.52100, -0.12893, -0.66388,  0.27931
-0.01500,  0.00347,  4.78540,  0.16460, -0.51511,  0.39949
-0.01654,  0.00590,  4.78467, -0.12961, -0.59015,  0.18666
